key,tag,sha256,idle
06abfd8112d773b443e035e3f15a58b3a2c393dc,509440,e0ce192705d240822f13d9664bff2ce9010441c4b664fbd079640cd8a9fbab1b,0
06d97b3d7776aa65aca86425c46fbd5e2516f204,509440,2dcdb65dfe970de68a7c6c55d6e5853f014b78495567c938c5bdbf8663b11592,0
06e30820262f151af105602a166f1a25f536d7ac,813120,f30a6ef02ee466d6c37cbb8c6cbb267dee550897e67dbd34244ac7bf3fa86043,0
06f375802acffefe67646a7ab2b26757aae8f0a1,729158,5bb250278787b217f9948b5d80e8bdf0b5d3d85350c11be877d8de1920664783,0
0722a60c08708d773b48ab3fe34768730748164c,8649234,519648948c4c59da1af88f2cf2c8b4f84417b5c673981bc9809abf84cda1b7cc,0
074a6b5ead40759fdbbe61ce5ccaf194e073e35d,6748848,109bb62e1c598287f5960616c869e15be54785a3c2906903dafe044241d50b61,0
0758c57c108f4ed80bd8a6c89ec1500299e7362d,589760,68b1aab6f091d71814b840b2deba26b58074fd73c72161ebdb932c67b4e0068c,0
07c13dcf0951550538d1c5fe98020ce9467eeb66,388448,3b610563649f895755939371b4aeb71ba3a2f7c64c2ed1dab243875313d8ec86,0
07d0f4ae217c7359c95b1f5a65ceb8fc29fd4b1c,944288,9485585e37a74c1b22d3d33128585eb5a6f1a279032bbfa7ab5157a37b404d6f,0
07d5435c5b9d527dc63b78594c603f962410bc7b,2422262,a2fbf7067864579752c3bdd2b03e93e0939dc40732c935550a499ea878eb93d8,0
08015a39463145a657e88a093aad79df9b2a76bf,2113738,3cf430678137c8491ca82fb7092ee49e44ad38857fffe1e4a4a5ed860139a5b8,0
08441c67492a51f6fea26376c6754f1dadd802ff,2421091,2fe563b59de779621fa6ef3756e7ae565a87d78ac249afb728daf743ba3821ed,0
085d523f76df24cc9f3c5cd50b7bac95db73fba6,2421300,5bc9b16db0e7adf5c9a2bd57f8f9c8e6ebdaabe75679cc956d007f78036d5b4a,0
08e1fd9af8a65c4ab19cb0b3f6e1a83ee911f8fb,8648889,7aa118770f066a74530d161c7d0b994d0629cc0ff3a0df213f184192773f960a,0
08e47173a6d5b56f0dc31d675483be220bbafc2b,388448,7e46984a357b9f1d1ceccbe31cd6cbf8f52e08bbb0f4cb1d3684e8df866cb527,0
08f239a5fba4d69855857d4a910f8e921ea40cbb,589760,39934f835923b8e99d9383c562e681db05d5df6aa0d630f6ede92bc58b0f2168,0
09173440c0dea9e6758d9009c568c5ebab3c3415,4195506,15bdfeb184d1abb5ff6cf94c41f82b546df7daf866f425b55e9e83ed31a3f3bf,0
094ff7728fac8e9b49d88c17b88cc78285dcbbf1,800608,55d8c20d5c1822154ec6e69e26da2216ee68178772aad5095f2d4929902f2ec0,0
0994d3410d93c058b32c82758544fd402399dd78,509440,93bc57ece2a83e1e3db0fb77762a4d5337c9064893ffac10a7050354634d2c85,0
09bd6b0f664e407a0a535e13cb3a571f85a94cb2,794656,2e61d585faf8c5f3d5247ee4fb88a2974a3bb1ceb1becc23bc77d9d765e1a123,0
09c202f4622a0fb7cb0f716d1671393cbf78ee19,2108219,5bcd88205fd2ac7af9e5781707bd48e4afd00e30966ab7f205378d9e2c4733a8,0
09d296bf4e27cb7ba73d021a49a5cbf4eb5e70df,509440,e4524eaae39c592c9c7de3e238db4134e94e838d044748ecda6768f3513e3d8e,0
